pseudocode,balavatika_located_yn,special_training,material_training,free_text_books_pr,free_uniform_pr,free_text_books_up,free_uniform_up,acad_inspections,crc_coordinator,block_level_officers,district_officers,smc_exists,smc_smdc_same,smc_smdc_meetings,grants_receipt,grants_expenditure
3679486,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1149417,2,9,1,1,1,2,2,1,1,15,0,1,9,9,75000,75000
7739617,2,9,1,1,1,1,1,0,5,5,1,1,9,8,25000,25000
5578725,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5619165,0,9,1,2,2,1,1,0,15,0,5,1,3,10,75000,75000
6506722,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7402720,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6130519,2,9,1,1,1,2,2,0,0,0,0,1,9,7,0,0
8974843,2,9,1,1,1,2,2,0,11,4,0,1,9,3,10000,10000
4025074,2,9,1,1,1,2,2,0,0,18,0,1,9,10,10500,10500
6247462,2,9,1,1,1,2,2,1,5,3,0,2,9,0,0,0
5853958,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
1452470,2,9,1,1,1,1,1,1,8,7,0,1,9,6,25000,25000
7166007,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8750933,2,9,1,1,1,1,1,1,0,0,0,1,9,3,25000,25000
2737076,2,9,1,1,1,2,2,0,10,10,0,1,9,4,0,0
9599973,2,9,1,1,1,2,2,1,0,20,0,1,9,5,5000,5000
9701769,2,9,1,1,1,2,2,1,12,3,0,1,9,3,10535,10535
9829490,2,9,1,1,1,2,2,1,0,10,1,1,9,10,12500,12500
2343358,0,9,2,2,2,1,1,0,0,0,0,1,3,0,0,0
6786809,2,9,1,2,2,1,1,0,19,69,0,1,9,1,0,0
4482673,2,9,1,1,1,1,1,1,20,20,1,1,9,0,51285,51285
8045341,2,9,1,1,1,2,2,1,10,5,0,1,9,11,10000,10000
9319961,1,9,1,1,1,1,1,1,0,11,0,1,9,0,50000,50000
4155262,2,9,1,1,1,2,2,1,0,13,0,1,9,3,25000,25000
6282124,2,9,1,1,1,2,2,1,14,10,1,1,9,6,25000,25000
6206819,2,9,1,1,1,1,1,1,8,4,1,1,9,4,50000,50000
2664684,2,9,1,1,1,1,1,0,0,0,0,1,9,0,50000,50000
6855517,2,9,1,1,1,2,2,8,0,16,0,1,9,6,25490,25490
1050373,2,9,1,1,1,2,2,0,0,3,0,1,9,3,25500,25500
4140133,2,9,1,1,1,2,2,1,8,0,0,1,9,6,25000,25000
3880880,2,9,1,1,1,1,1,1,8,5,0,1,9,5,25000,25000
1500671,2,9,1,1,1,1,1,1,0,10,0,1,9,10,25000,25000
9366660,2,9,1,1,1,2,2,0,12,8,2,1,9,5,50000,50000
2293767,0,9,1,2,2,1,1,0,20,0,5,1,3,5,50000,50000
8177663,1,9,1,1,1,2,2,1,11,11,1,1,9,8,25810,25810
9177267,2,9,1,1,1,2,2,1,9,4,1,1,9,6,25000,25000
5275503,0,9,1,2,2,1,1,0,2,10,1,1,1,11,50000,50000
9721251,1,9,1,1,1,1,1,1,8,10,1,1,9,3,75000,75000
4450495,2,9,1,1,1,2,2,1,0,3,0,1,9,3,10000,10000
6240258,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5509692,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5758325,0,9,1,2,2,1,1,0,0,0,0,1,3,0,75000,75000
9940312,0,9,2,2,2,1,1,0,0,0,0,1,3,0,0,0
8202892,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2576458,2,9,1,1,1,2,2,1,12,6,0,1,9,0,10000,10000
2880030,2,9,1,1,1,2,2,1,6,5,0,1,9,5,10000,10000
9892979,2,9,1,1,1,2,2,1,11,3,0,1,9,4,25000,25000
1252213,2,9,1,1,1,1,1,0,10,5,1,1,9,5,50000,50000
5826186,0,9,1,2,2,1,1,0,0,0,0,1,3,0,77000,77000
1743573,2,9,1,1,1,2,2,1,8,5,0,1,9,4,10000,10000
2132175,2,9,2,1,1,2,2,0,0,11,0,1,9,1,11000,11000
7129858,1,9,1,1,1,2,2,1,1,7,0,1,9,1,11000,11000
8743460,2,9,1,1,1,2,2,0,3,1,0,1,9,8,50000,50000
2955866,2,9,1,1,1,2,2,0,12,3,0,1,9,7,10000,10000
1198420,1,9,1,1,1,1,1,0,0,1,0,1,9,1,25000,25000
7378294,2,9,2,2,2,1,1,0,64,3,2,1,9,3,0,0
2542509,0,9,1,2,2,1,1,0,10,2,0,1,3,3,76400,76400
3750308,2,9,1,1,1,2,2,1,9,7,0,1,9,0,10515,10515
7203311,2,9,2,2,1,2,2,0,0,0,0,1,9,5,10000,10000
9426665,2,9,2,1,1,1,1,0,0,5,2,1,9,8,25000,25000
8666551,2,9,1,1,1,2,2,1,12,4,0,1,9,5,10000,10000
6775695,2,9,1,1,1,2,2,1,7,10,1,1,9,3,12500,12500
8555896,2,9,1,1,1,2,2,1,4,1,0,1,9,3,10404,10404
5262308,2,9,1,1,1,2,2,1,4,16,2,1,9,10,25000,25000
9419180,2,9,1,1,1,2,2,1,12,6,1,1,9,4,50888,50000
6707284,0,9,2,2,2,1,1,0,0,0,0,1,3,0,50000,50000
6755352,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2239313,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3041389,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2412982,2,9,2,1,1,2,2,0,0,0,0,1,9,0,10000,10000
5634233,2,9,1,1,1,2,2,0,0,0,0,1,9,0,10000,10000
9568702,2,9,1,1,1,2,2,0,0,20,0,1,9,5,25000,25000
3380492,2,9,1,1,1,1,1,0,0,12,1,1,9,7,25000,25000
8331667,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,25000
5327892,2,9,1,1,1,2,2,0,0,0,0,1,9,0,10000,10000
4530706,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,25000
5206413,0,9,1,2,2,1,1,1,5,0,5,1,3,3,25000,25000
9878066,2,9,1,1,1,2,2,1,0,7,0,1,9,7,10500,10500
2760835,2,9,1,1,1,2,2,1,0,7,0,1,9,3,10500,10500
5728038,2,9,1,1,1,2,2,0,11,11,0,1,9,2,10634,10634
2144100,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4321093,2,9,1,1,1,1,1,0,8,6,1,1,9,8,53000,53000
1035561,1,9,1,1,1,2,2,1,2,7,0,1,9,10,10000,10000
3791541,2,9,1,1,1,2,2,1,5,4,0,1,9,8,10000,10000
5096189,2,9,1,1,1,2,2,0,0,12,0,1,9,8,10000,10000
6643824,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5953487,0,9,1,2,2,1,1,0,50,65,15,1,3,12,0,0
6149665,1,9,1,1,1,1,1,1,11,4,0,1,9,7,25000,25000
5170771,2,9,1,1,1,2,2,1,11,10,0,1,9,6,10000,10000
7361312,2,9,1,1,1,2,2,1,1,4,0,1,9,10,10000,10000
3621648,2,9,1,1,1,2,2,1,7,3,0,1,9,6,25639,25639
6849706,1,9,1,1,1,1,1,0,1,1,1,1,9,0,74000,74000
8418441,2,9,1,1,1,2,2,1,4,10,0,1,9,5,10500,10500
8364342,2,9,1,1,1,2,2,0,4,8,0,1,9,6,10500,10500
7614988,2,9,2,1,1,2,2,1,0,31,0,1,9,0,0,0
1756184,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
5045029,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
7774286,2,9,1,1,1,2,2,3,0,11,2,2,9,0,0,0
4218593,2,9,1,1,1,2,2,1,5,5,1,1,9,12,25883,25883
3850576,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
3988314,2,9,1,1,1,1,1,0,0,0,0,2,9,0,0,0
4809903,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8958633,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8374266,0,9,1,2,2,1,1,0,20,20,4,1,3,5,37500,37500
5171652,0,9,2,2,2,1,1,1,15,0,5,2,2,0,0,0
5455631,0,9,2,2,2,1,1,20,2,8,6,1,3,0,0,0
2018471,2,9,1,1,1,2,2,0,0,8,0,1,9,6,10000,10000
8895833,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7189365,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8117644,0,9,1,2,2,1,1,1,1,9,2,1,3,7,25000,25000
6715476,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6708086,2,9,1,1,1,2,2,0,0,5,1,1,9,0,50000,50000
9702207,1,9,1,1,1,1,1,1,8,6,1,1,9,8,50000,50000
1198786,2,9,1,1,1,2,2,1,2,11,2,1,9,12,52500,52500
9919234,0,9,1,2,2,1,1,0,1,2,3,1,3,12,75000,75000
4772058,2,9,1,1,1,2,2,1,0,6,0,1,9,7,25000,25000
1649438,2,9,1,1,1,2,2,1,7,4,3,1,9,20,50000,50000
4102473,0,9,2,2,2,1,1,0,3,3,2,1,3,3,77800,77800
2370293,2,9,1,1,1,2,2,1,9,3,1,1,9,4,25000,25000
9587340,1,9,1,1,1,2,2,0,9,4,0,1,9,9,12000,12000
6524161,2,9,1,1,1,2,2,1,11,8,3,1,9,11,50000,50000
8441629,0,9,1,2,2,1,1,1,0,7,4,1,1,5,50000,50000
6513238,2,9,1,1,1,2,2,1,0,9,1,1,9,9,50000,50000
1138916,2,9,1,1,1,2,2,1,7,6,0,1,9,6,25000,25000
4500554,2,9,1,1,1,2,2,1,9,6,0,1,9,4,10457,10457
7638123,2,9,1,1,1,2,2,1,2,5,1,1,9,14,25000,25000
3704650,2,9,1,1,1,2,2,1,7,5,1,1,9,11,10000,10000
5159609,2,9,1,1,1,2,2,1,10,10,1,1,9,6,10000,10000
2749376,2,9,1,1,1,2,2,1,0,4,0,1,9,6,25744,25744
2484716,2,9,1,1,1,2,2,1,10,6,1,1,9,10,10000,10000
6221954,2,9,1,1,1,2,2,1,4,4,0,1,9,9,10000,10000
1632629,2,9,1,1,1,2,2,1,5,10,1,1,9,12,25000,25000
1238096,2,9,1,1,1,2,2,1,7,4,0,1,9,1,10000,10000
7872757,2,9,1,1,1,2,2,0,0,6,0,1,9,5,10457,10000
9553905,0,9,1,2,2,2,1,0,0,0,0,1,3,0,75000,0
6607325,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2906896,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1566949,2,9,1,1,1,1,1,0,0,0,0,1,9,14,50000,50000
2047515,2,9,1,1,1,2,2,1,11,5,0,1,9,11,10000,10000
7394929,2,9,1,1,1,2,2,1,11,11,0,1,9,11,10000,10000
1160677,2,9,1,1,1,2,2,1,11,10,0,1,9,11,10000,10000
4253021,1,9,1,1,1,1,1,1,10,2,1,1,9,10,88500,88500
8668978,2,9,1,1,1,2,2,1,0,0,1,1,9,4,25000,25000
6065997,2,9,1,1,1,2,2,1,13,3,0,1,9,9,25000,25000
5133439,2,9,1,1,1,2,2,0,9,4,0,1,9,9,10000,10000
6574539,2,9,1,1,1,2,2,1,15,10,1,1,9,10,25000,25000
7076995,2,9,1,1,1,2,2,0,0,4,0,1,9,6,10000,10000
5577719,2,9,1,1,1,2,2,18,12,6,0,1,9,10,25000,25000
9116308,0,9,2,2,2,1,1,2,3,0,2,1,3,4,75000,75000
7220411,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5964084,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2827256,2,9,1,1,1,2,2,1,9,6,1,1,9,1,25000,25000
8595437,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25583,25583
7176531,2,9,1,1,1,2,2,1,9,9,0,1,9,7,25000,25000
2279259,2,9,1,1,1,1,1,1,14,4,1,1,9,10,101994,101994
3456474,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6955818,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6525546,2,9,1,1,1,2,2,0,2,2,1,1,9,10,25000,25000
6683267,2,9,1,1,1,2,2,0,5,8,0,1,9,11,24500,24500
9007011,2,9,1,1,1,2,2,0,10,3,0,1,9,7,64500,64500
5858516,0,9,2,2,2,1,1,0,0,0,0,1,3,15,75000,75000
1235429,2,9,1,1,1,2,2,0,9,4,0,1,9,3,10000,10000
7596464,2,9,1,1,1,1,1,1,8,9,1,1,9,15,50000,50000
1317216,2,9,1,1,1,2,2,1,0,4,0,1,9,0,10000,10000
9860430,2,9,1,1,1,1,1,1,11,5,0,1,9,12,55432,55432
3069403,2,9,1,1,1,1,1,1,0,6,0,1,9,8,50000,50000
9998390,2,9,1,1,1,1,1,0,0,15,1,1,9,11,25000,25000
5705591,2,9,2,1,1,2,2,1,0,12,0,1,9,9,39500,39500
5985176,2,9,1,1,1,2,2,0,5,2,0,1,9,4,10000,10000
6477396,1,9,1,1,1,2,2,1,10,7,0,1,9,12,52000,52000
6103699,2,9,1,1,1,2,2,1,13,11,0,1,9,12,10000,10000
9770796,2,9,1,1,1,2,2,0,0,0,0,1,9,0,13080,13080
8735369,2,9,1,1,1,2,2,1,12,7,1,1,9,10,12000,12000
2897369,2,9,1,1,1,2,2,1,6,10,0,1,9,5,25000,25000
4796519,2,9,1,1,1,2,2,1,9,6,0,1,9,10,27000,27000
7366796,2,9,1,1,1,2,2,0,0,0,0,1,9,0,27000,27000
8891238,1,9,1,1,1,1,1,1,13,11,6,1,9,9,52000,52000
1634294,0,9,1,2,2,1,1,8,25,15,4,1,3,12,102800,102800
1893764,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7584369,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4930574,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
7108919,2,9,1,1,1,1,1,1,7,4,0,1,9,7,50000,50000
8672706,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
2282283,2,9,1,1,1,2,2,0,0,0,0,1,9,9,25583,25583
9530542,2,9,1,1,1,1,1,0,0,0,0,1,9,10,25000,25000
6056742,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
2207034,2,9,1,1,1,2,2,0,8,3,0,1,9,8,10000,10000
5008020,0,9,1,2,2,1,1,0,10,0,3,1,3,5,77235,77235
1791135,2,9,1,1,1,1,1,11,7,4,0,1,9,11,50000,50000
1690336,2,9,1,1,1,1,1,1,0,7,0,1,9,10,75000,75000
8038555,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
4090108,2,9,1,1,1,2,2,1,2,9,1,1,9,3,0,0
7404594,2,9,1,1,1,2,2,0,3,2,0,1,9,8,25000,25000
5157886,2,9,1,1,1,2,2,2,5,2,0,1,9,9,25000,25000
7960097,2,9,1,1,1,1,1,1,8,1,2,1,9,11,50000,0
6250653,2,9,1,1,1,1,1,0,9,6,0,1,9,7,50000,50000
3505553,2,9,1,1,1,2,2,1,9,3,0,1,9,7,50000,50000
7575049,0,9,1,2,2,1,1,0,10,0,2,1,3,7,25000,25000
1710069,2,9,1,1,1,2,2,17,3,14,0,1,9,10,50000,50000
4235208,2,9,1,1,1,2,2,1,6,8,0,1,9,0,25000,25000
9889587,2,9,1,1,1,2,2,1,3,8,0,1,9,7,25000,25000
7502946,2,9,1,1,1,2,2,1,0,7,0,1,9,7,25000,25000
8319712,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,25000
1591506,2,9,1,1,1,2,2,1,0,3,0,1,9,7,25000,25000
4564437,2,9,1,1,1,2,2,11,5,6,0,1,9,10,10000,10000
6243177,2,9,1,1,1,2,2,1,2,7,1,1,9,9,13000,13000
1243664,2,9,1,1,1,1,1,1,0,2,0,1,9,9,75000,75000
9212308,0,9,1,2,2,1,1,8,25,15,4,1,3,8,102800,102800
6622974,0,9,1,2,2,1,1,1,10,15,8,1,3,11,0,0
3308028,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2167266,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6777011,2,9,1,1,1,2,2,0,2,5,0,1,9,10,31000,31000
7951601,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8339188,2,9,1,1,1,2,2,2,2,2,2,1,9,12,10000,10000
9897417,2,9,1,1,1,1,1,1,6,8,0,1,9,8,51286,51286
1417777,2,9,2,1,1,2,2,1,6,6,1,2,9,0,0,0
3997897,1,9,1,1,1,2,2,1,7,5,0,1,9,12,27000,27000
6499745,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,25000
1711678,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
3116973,0,9,1,2,2,1,1,0,2,16,6,1,3,8,75000,75000
9472025,0,9,1,2,2,1,1,1,5,10,5,1,3,2,30000,30000
8559129,0,9,2,2,2,1,1,0,10,0,3,2,2,0,0,0
8543678,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5023519,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9997053,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1004449,2,9,2,1,1,2,2,0,8,11,1,1,9,11,50000,50000
1774933,2,9,1,1,1,1,1,0,19,2,0,1,9,9,50000,50000
1121358,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9481527,2,9,1,1,1,2,2,1,9,8,1,1,9,6,75000,75000
8314861,2,9,1,1,1,2,2,1,18,5,1,1,9,12,25866,25866
7511268,0,9,1,2,2,1,1,0,4,20,1,1,3,10,75000,75000
5024894,2,9,1,1,1,1,1,1,0,6,0,2,9,0,0,0
6997066,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3725965,1,9,1,1,1,1,1,1,15,4,1,1,9,12,52000,52000
5078076,2,9,1,1,1,1,1,0,0,0,0,1,9,0,50000,50000
6117622,2,9,1,1,1,2,2,0,0,0,0,1,9,0,28000,28000
6628718,2,9,1,1,1,2,2,1,1,13,1,1,9,12,25000,25000
7502063,2,9,1,1,1,1,1,1,20,8,0,1,9,11,27000,27000
1320115,2,9,1,1,1,2,2,1,17,8,1,1,9,7,25000,25000
3030375,2,9,1,1,1,1,1,0,0,0,0,1,9,0,0,0
7236794,2,9,1,1,1,1,1,1,2,6,0,1,9,12,50000,50000
3998722,2,9,1,1,1,2,2,1,16,2,1,2,9,0,0,0
4494359,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6159723,2,9,1,1,1,1,1,1,12,8,1,1,9,4,50000,50000
3822975,2,9,1,1,1,1,1,1,10,5,2,1,9,6,51200,51200
5184808,2,9,1,1,1,1,1,1,10,6,2,1,9,10,50000,50000
8235772,2,9,1,1,1,2,2,1,0,7,1,1,9,12,25000,25000
9708665,2,9,1,1,1,2,2,1,18,4,1,1,9,12,25882,25882
9755358,2,9,1,1,1,2,2,1,11,8,3,1,9,6,0,0
2078867,0,9,1,2,2,1,1,0,0,0,0,1,3,0,12000,12000
8354013,2,9,2,1,1,2,2,1,15,6,0,1,9,8,10000,10000
3793712,2,9,2,1,1,1,1,0,13,4,3,1,9,8,50000,50000
9856538,2,9,1,1,1,2,2,1,0,3,0,1,9,11,25000,25000
2936159,2,9,1,1,1,2,2,0,0,0,0,1,9,11,25000,25000
7903316,2,9,1,1,1,1,1,1,4,10,2,1,9,9,50000,50000
1870473,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9514209,1,9,1,1,1,1,1,13,0,11,2,1,9,10,52000,52000
2468332,2,9,1,1,1,2,2,0,0,10,1,1,9,0,25000,25000
8941303,2,9,1,1,1,2,2,0,1,10,1,1,9,10,50000,50000
4532897,2,9,1,1,1,2,2,1,0,12,0,1,9,3,50000,50000
9455597,2,9,1,1,1,2,2,0,0,20,1,1,9,7,50000,50000
2920934,0,9,2,2,2,1,1,0,2,10,3,1,3,6,100000,100000
2170615,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7969346,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5073331,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3728221,2,9,2,1,1,2,2,0,0,0,0,1,9,0,0,0
8955796,1,9,1,1,1,2,2,1,10,15,0,1,9,13,25450,25450
3567723,2,9,1,1,1,2,2,0,12,12,0,1,9,7,10577,10577
9955323,2,9,1,1,1,2,2,1,0,15,1,1,9,10,25000,25000
7190315,2,9,1,1,1,2,2,2,17,9,1,1,9,7,0,0
8241497,0,9,1,2,2,1,1,0,12,6,2,1,3,12,75000,75000
2981616,2,9,1,1,1,2,2,1,13,5,0,1,9,7,20000,1000
3468759,2,9,1,1,1,2,2,1,0,5,1,1,9,0,0,0
6852394,2,9,2,1,1,2,2,0,0,6,0,1,9,6,25000,25000
8006703,0,9,1,2,2,1,1,0,0,10,2,1,3,10,75000,75000
3036266,2,9,1,1,1,2,2,1,14,9,0,1,9,10,50000,50000
3140115,2,9,2,1,1,2,2,2,0,4,2,1,9,11,25000,25000
4976392,2,9,1,1,1,1,1,0,0,16,0,1,9,10,50000,50000
2569153,2,9,1,1,1,2,2,0,0,12,0,1,9,10,50000,50000
6602827,2,9,1,1,1,1,1,0,9,7,1,1,9,11,50000,50000
8625370,2,9,1,1,1,2,2,1,15,5,0,1,9,10,25000,25000
9721485,2,9,1,1,1,2,2,0,0,2,1,1,9,7,5000,5000
1740476,2,9,1,1,1,2,2,1,0,12,0,1,9,11,25000,25000
1954702,2,9,1,1,1,2,2,0,4,5,1,1,9,10,25000,25000
9081978,2,9,1,1,1,2,2,0,12,11,1,1,9,0,50000,50000
6358390,0,9,1,2,2,1,1,0,10,0,3,1,3,10,75000,75000
8604355,2,9,1,1,1,2,2,1,12,10,3,1,9,10,27000,27000
4376362,2,9,1,1,1,2,2,1,9,10,1,1,9,7,52000,52000
4247261,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
4439993,2,9,1,1,1,1,1,0,0,0,0,1,9,8,52000,4000
7532951,2,9,1,1,1,1,1,1,17,9,2,1,9,7,52000,52000
7277484,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
5884315,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1151794,0,9,2,2,2,1,1,0,0,0,0,1,3,0,75000,75000
9678341,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8420079,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8718637,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3311795,2,9,1,1,1,2,2,1,12,5,0,1,9,8,25000,25000
5041998,2,9,1,1,1,1,1,1,12,8,2,1,9,10,27000,27000
2981238,2,9,1,1,1,2,2,1,13,5,5,1,9,10,25000,25000
2609743,0,9,1,2,2,1,1,0,0,0,0,1,3,0,0,0
8876519,2,9,1,1,1,2,2,1,18,15,1,2,9,0,0,0
2391123,2,9,2,1,1,1,1,1,0,22,1,1,9,12,50000,50000
2293721,1,9,1,1,1,2,2,1,25,6,1,1,9,12,25000,25000
8379377,2,9,1,1,1,2,2,0,24,3,0,1,9,8,25637,25637
3885069,2,9,1,1,1,1,1,0,2,28,1,1,9,10,50000,50000
7458399,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6304970,1,9,2,1,1,1,1,1,13,3,2,1,9,9,50000,50000
1523272,1,9,1,1,1,2,2,1,22,4,1,1,9,9,25000,25000
9988479,1,9,1,1,1,2,2,1,12,5,1,1,9,7,50000,50000
7785795,2,9,1,1,1,2,2,1,0,4,1,1,9,8,10000,10000
6006091,2,9,2,1,1,2,2,1,0,9,1,1,9,10,25000,25000
8395394,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8140393,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4667170,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3464830,0,9,1,2,2,1,1,0,0,0,0,1,3,0,96000,96000
1058498,2,9,1,1,1,2,2,1,21,5,2,1,9,14,51259,51259
8095889,2,9,2,1,1,2,2,1,13,3,0,1,9,7,50000,50000
8182165,2,9,1,1,1,2,2,1,13,4,0,1,9,14,26049,26049
9376800,2,9,1,1,1,1,1,0,13,2,0,1,9,8,52000,52000
4902871,2,9,1,1,1,1,1,0,5,6,2,1,9,0,25000,25000
6127909,0,9,1,2,2,1,1,0,15,0,0,1,3,10,37500,37500
4616743,2,9,1,1,1,1,1,0,15,3,0,1,9,6,51009,51009
8749870,2,9,1,1,1,2,2,0,1,5,1,1,9,4,26000,26000
3275990,0,9,1,2,2,1,1,0,6,0,0,1,3,8,75000,75000
6049559,2,9,1,1,1,2,2,1,12,6,1,1,9,11,50000,50000
8387809,0,9,1,2,2,1,1,1,17,2,2,1,3,12,50000,50000
2014849,1,9,1,1,1,2,2,1,10,3,1,1,9,10,28000,25000
6300937,2,9,1,1,1,2,2,1,15,7,0,1,9,9,10000,10000
1343145,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1926538,0,9,1,2,2,1,1,0,0,0,0,1,3,0,500000,500000
3980684,2,9,1,1,1,1,1,0,18,6,0,1,9,8,51013,51013
7056392,2,9,1,1,1,2,2,1,10,10,5,1,9,10,25000,25000
9150629,2,9,1,1,1,2,2,1,14,9,3,1,9,7,26017,26017
7900747,2,9,1,1,1,2,2,1,17,7,2,1,9,8,77500,77500
7033339,2,9,1,1,1,2,2,1,0,8,1,1,9,10,10000,10000
5934215,2,9,1,1,1,1,1,0,0,25,1,1,9,11,50000,50000
2512219,0,9,1,2,2,1,1,1,16,2,2,1,3,12,75000,75000
5754673,2,9,1,1,1,1,1,1,20,7,2,1,9,7,55000,55000
6883575,2,9,1,1,1,1,1,1,11,12,1,1,9,8,12500,12500
7936628,2,9,1,1,1,2,2,1,11,5,0,1,9,8,25000,25000
6301067,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4554551,2,9,1,1,1,1,1,0,27,8,5,1,9,12,50000,50000
9197153,2,9,1,1,1,2,2,0,0,0,0,1,9,10,25000,25000
3535225,2,9,1,1,1,2,2,1,0,37,1,1,9,10,75000,75000
6083729,0,9,1,2,2,1,1,0,16,2,3,1,3,12,75000,75000
9961919,2,9,1,1,1,1,1,1,13,4,1,1,9,8,50000,0
4510199,2,9,1,1,1,2,2,1,5,15,1,1,9,8,25000,0
9565164,2,9,1,1,1,1,1,1,12,4,1,1,9,11,0,0
5334366,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2017079,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9386069,2,9,1,1,1,2,2,1,0,22,0,1,9,11,0,0
1999135,1,9,1,1,1,2,2,1,1,10,5,1,9,8,95000,95000
1071279,2,9,2,1,1,1,1,1,1,13,0,1,9,9,50000,50000
5271267,2,9,1,1,1,2,2,1,10,8,0,1,9,7,50000,50000
6657442,2,9,1,1,1,1,1,1,12,7,0,1,9,8,25000,25000
6929002,2,9,1,1,1,2,2,1,11,11,0,1,9,6,10000,10000
4295395,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
5969857,2,9,1,1,1,2,2,0,0,0,0,1,9,0,10000,0
5517696,2,9,1,1,1,1,1,1,8,7,0,1,9,7,50000,50000
1983673,2,9,1,1,1,2,2,1,9,6,0,1,9,2,25000,25000
5143029,2,9,1,1,1,2,2,1,2,6,0,1,9,11,25000,25000
9112229,0,9,1,2,2,1,1,0,10,2,4,1,3,6,175000,175000
6593078,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2061541,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2088588,0,9,2,2,2,1,1,1,15,0,2,1,3,8,75000,75000
2151394,0,9,1,2,2,1,1,1,11,6,4,1,3,10,75000,75000
2340052,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6539246,2,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
